res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124160,후라보노 오리지날 (9매) 26g,2022-05-03,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124351,후라보노 마일드 26g,2022-05-02,D,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124351,후라보노 마일드 26g,2022-05-02,N,400.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124351,후라보노 마일드 26g,2022-05-03,D,190.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124351,후라보노 마일드 26g,2022-05-03,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5139922,후라보노 아이스 26g,2022-05-02,D,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5139922,후라보노 아이스 26g,2022-05-02,N,50.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5139922,후라보노 아이스 26g,2022-05-03,D,40.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5139922,후라보노 아이스 26g,2022-05-03,N,0.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-02,D,825.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-02,N,2700.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-03,D,1350.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-03,N,2700.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-04,D,2700.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-04,N,2700.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-05,D,2700.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107266,스카치 세가지 317g,2022-05-05,N,905.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-02,D,1200.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-02,N,0.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-03,D,1350.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-03,N,0.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-05,D,0.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-05,N,1795.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-06,D,855.0
1207,영캔DEPO-1,10008980,영등포_캔디_D-1^BOX 제함기,5107270,스카치 커피 317g,2022-05-06,N,0.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5109793,모스코 초코빼빼로 47g,2022-05-03,D,1500.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5109793,모스코 초코빼빼로 47g,2022-05-03,N,0.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5124502,카자흐 라하트 초코빼빼로 47g,2022-05-09,D,0.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5124502,카자흐 라하트 초코빼빼로 47g,2022-05-09,N,2200.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5124640,초코 빼빼로46g,2022-05-03,D,200.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5124640,초코 빼빼로46g,2022-05-03,N,2800.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-02,D,0.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-02,N,3450.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-03,D,1900.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-03,N,0.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-04,D,3300.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-04,N,3600.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-05,D,3600.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-05,N,3600.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-06,D,3600.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-06,N,2850.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-09,D,2850.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5129952,빼빼로 초코 54g,2022-05-09,N,600.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5141220,수출기타 초코빼빼로 47g,2022-05-02,D,2850.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5141220,수출기타 초코빼빼로 47g,2022-05-02,N,150.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5141220,수출기타 초코빼빼로 47g,2022-05-03,D,0.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5141220,수출기타 초코빼빼로 47g,2022-05-03,N,800.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5141220,수출기타 초코빼빼로 47g,2022-05-04,D,300.0
1206,영초DIPPING,10009247,영등포_초코_DIPPING^BOX SET UP M/C,5141220,수출기타 초코빼빼로 47g,2022-05-04,N,0.0
X101,(주)대웅,X101,(주)대웅,5108886,자일리톨 코팅 오리지날 16g,2022-05-03,D,1200.0
X101,(주)대웅,X101,(주)대웅,5108886,자일리톨 코팅 오리지날 16g,2022-05-03,N,1800.0
X101,(주)대웅,X101,(주)대웅,5108886,자일리톨 코팅 오리지날 16g,2022-05-09,D,0.0
X101,(주)대웅,X101,(주)대웅,5108886,자일리톨 코팅 오리지날 16g,2022-05-09,N,1750.0
X101,(주)대웅,X101,(주)대웅,5108886,자일리톨 코팅 오리지날 16g,2022-05-10,D,1250.0
X101,(주)대웅,X101,(주)대웅,5108886,자일리톨 코팅 오리지날 16g,2022-05-10,N,0.0
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-02,D,400.0
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-02,N,600.0
X101,(주)대웅,X101,(주)대웅,5108899,자일리톨 오리지날 리필 194g,2022-05-03,D,200.0
